user_id,name,email,phone,signup_date,city_id,device_type,preferred_payment_mode,wallet_balance,referral_code,referred_by_user_id,rating,is_active,total_rides,last_ride_date
USR000170,Anya Venkatesh,anyavenkatesh91@hdfcbank.com,8616229991,2022-06-20,PUNE,Android,UPI,84.48,REF1168ZJ,,4.04,1,9,2025-01-28
USR000171,Aishani Rajagopal,aishanirajagopal1993@tcs.com,0246299606,2026-02-20,CHN,iOS,Cash,50.96,REF1914IW,USR000035,4.51,1,4,2026-06-22
USR000172,Geetika Mitter,geetika_mitter68@gmail.com,3247546913,2025-04-01,JAI,Android,Credit Card,202.6,REF5307RX,,4.46,1,12,2026-01-31
USR000173,Daksh Varma,daksh.varma1986@infosys.com,6289023303,2021-08-18,DEL,Android,Cash,54.47,REF7367WH,,4.05,1,6,2022-07-20
USR000174,Jyoti Shetty,jyotishetty60@hdfcbank.com,,2026-01-15,JAI,iOS,UPI,302.69,REF0705TM,,5.0,1,8,2026-05-26
USR000175,Sanaya Goel,sanaya.goel@outlook.com,5241406029,2022-06-06,DEL,Android,Cash,164.78,REF8610PX,USR000109,4.17,1,7,2024-05-11
USR000176,Yochana Bahri,yochana_bahri1982@wipro.com,9034944665,2025-04-24,BLR,iOS,Debit Card,270.29,REF3333RP,,3.64,1,12,2025-11-05
USR000177,Harsh Amble,harsh.amble@outlook.com,4417154544,2021-09-30,PUNE,Android,Credit Card,161.2,REF7437TR,,4.27,1,10,2023-12-13
USR000178,Netra Nagarajan,netra_nagarajan@gmail.com,4666099353,2025-01-12,JAI,iOS,Cash,247.78,REF4328WP,,4.04,1,6,2025-09-04
USR000179,Chaaya Chatterjee,chaaya.chatterjee@rediffmail.com,2513534655,2023-05-09,LKO,Android,Credit Card,18.03,REF8758TK,USR000026,4.15,1,9,2023-07-16
USR000180,Ekavir Sodhi,ekavirsodhi1998@wipro.com,8460223569,2024-01-11,HYD,Android,Credit Card,122.83,REF4947HE,,4.22,1,7,2024-11-02
USR000181,Gaurangi Goel,gaurangigoel2000@rediffmail.com,4329271296,2022-05-01,CHN,Android,Cash,162.64,REF7252XF,USR000077,4.62,0,14,2023-11-15
USR000182,Ryan Prakash,ryan.prakash97@yahoo.com,0033542168,2021-04-07,PUNE,iOS,Cash,56.41,REF6667YA,,4.32,1,9,2023-08-07
USR000183,Tamanna Venkatesh,tamanna.venkatesh33@wipro.com,7532603323,2022-09-08,BLR,iOS,UPI,79.6,REF9421CT,,4.28,1,7,2025-01-08
USR000184,Keya Kumer,keyakumer@yahoo.com,0016761847,2023-07-11,PUNE,Android,Cash,113.27,REF0982HX,,4.3,0,3,2024-08-04
USR000185,Zinal Madan,,9141173934,2024-04-18,JAI,Android,Wallet,169.09,REF2304AQ,USR000086,4.97,1,6,2025-02-22
USR000186,Watika Johal,watikajohal42@rediffmail.com,0119721811,2026-05-25,MUM,iOS,Credit Card,278.2,REF8356SK,,4.31,1,10,2026-07-09
USR000187,Harish Ghosh,harishghosh61@yahoo.com,6110022557,2024-08-21,PUNE,iOS,Debit Card,89.41,REF4374QD,,4.37,1,6,2026-01-12
USR000188,Nandini Ratta,nandini.ratta@icloud.com,6212021697,2023-04-28,DEL,Android,Credit Card,112.69,REF9415VL,USR000142,3.81,1,6,2025-08-30
USR000189,Ayush De,ayushde@hdfcbank.com,7014508993,2026-04-17,PUNE,iOS,Wallet,123.41,REF9729YX,,4.31,1,8,2026-07-08
USR000190,Vasatika Pal,,0028772175,2022-01-12,JAI,Android,Cash,129.93,REF5889GB,USR000020,4.2,0,5,2025-10-11
USR000191,Neha Keer,nehakeer1995@icloud.com,,2024-07-15,HYD,Android,Credit Card,242.64,REF3540GO,USR000130,4.94,1,13,2025-10-24
USR000192,Sanya Mutti,sanyamutti90@gmail.com,6608801994,2023-12-26,JAI,iOS,UPI,318.51,REF1779CF,USR000185,3.47,1,7,2024-10-02
USR000193,Udant Sha,udant_sha11@icloud.com,7571130554,2021-07-17,JAI,Android,Credit Card,138.52,REF8837VX,USR000135,4.22,1,7,2022-12-15
USR000194,Logan Rout,loganrout1981@gmail.com,3163735160,2024-11-28,HYD,iOS,UPI,130.62,REF8851CK,,4.44,0,6,2024-12-30
USR000195,Wishi Agrawal,wishi.agrawal1986@infosys.com,7829221699,2021-06-19,AMD,iOS,Debit Card,124.41,REF9177QL,,4.11,1,5,2026-04-11
USR000196,Anusha Rao,anusha.rao@hdfcbank.com,2698485833,2021-04-06,MUM,iOS,Cash,123.91,REF5866MS,,4.41,1,10,2021-06-12
USR000197,Yahvi Naidu,yahvinaidu1992@gmail.com,9968460810,2026-03-18,MUM,iOS,Credit Card,370.67,REF3945RI,,4.43,1,5,2026-05-29
USR000198,Bhavini Krishna,bhavinikrishna51@gmail.com,8057198386,2024-11-12,MUM,iOS,UPI,15.59,REF6200MR,USR000060,4.67,1,10,2025-01-28
USR000199,Dhriti Bhagat,dhritibhagat1982@outlook.com,7359893347,2025-05-24,AMD,iOS,Credit Card,90.82,REF3840YY,,4.25,1,11,2025-12-02
USR000200,Krishna Baria,krishna.baria12@icloud.com,2294057202,2024-12-31,MUM,Android,Debit Card,120.87,REF2122VG,USR000183,3.71,1,10,2025-06-06
USR000201,Ishita Bora,ishita.bora1991@gmail.com,8182688615,2022-07-07,MUM,Android,UPI,298.57,REF5909QT,USR000115,4.13,1,8,2025-08-20
USR000202,Vaishnavi Andra,vaishnavi.andra@wipro.com,9930561648,2025-05-26,PUNE,iOS,UPI,119.85,REF3355XS,USR000100,4.8,0,7,2026-06-28
USR000203,Vidhi Bassi,vidhi_bassi@hotmail.com,1128801336,2021-10-12,CHN,iOS,Debit Card,56.05,REF4085GZ,,3.61,1,6,2022-02-18
USR000204,Arjun Sharaf,arjunsharaf49@icloud.com,0248193466,2022-05-21,AMD,Android,Wallet,223.12,REF1386PE,USR000078,4.56,1,9,2022-06-03
USR000205,Abeer Bhatnagar,abeer_bhatnagar1989@hdfcbank.com,1449147660,2025-07-29,LKO,Android,Debit Card,25.54,REF7665BY,,3.48,1,7,2026-07-19
USR000206,Chakrika Dhawan,chakrika.dhawan@wipro.com,8210099688,2026-06-05,LKO,Android,Debit Card,133.46,REF7283IV,,3.89,1,4,2026-06-30
USR000207,Naveen Gour,naveen_gour@wipro.com,1290878141,2021-02-25,AMD,Android,Wallet,68.63,REF1435NA,,3.83,1,11,2025-10-24
USR000208,Kabir Keer,kabirkeer@hotmail.com,3577594929,2022-06-02,BLR,iOS,Wallet,134.16,REF4139FV,USR000154,4.8,1,10,2025-02-07
USR000209,Yatin Kant,yatinkant1998@wipro.com,5777547812,2025-07-22,JAI,Android,UPI,70.66,REF9556KA,,4.74,1,5,2026-06-23
USR000210,Faraj Borra,farajborra@icloud.com,9693084887,2026-06-04,PUNE,iOS,UPI,133.35,REF9142IM,USR000067,4.3,1,4,2026-06-18
USR000211,Krish Shetty,krish.shetty@hotmail.com,0392827229,2023-08-07,LKO,Android,Debit Card,237.99,REF2563XL,,3.87,0,9,2026-04-21
USR000212,Vincent Bhatnagar,vincent.bhatnagar1981@gmail.com,,2023-07-22,HYD,iOS,Debit Card,126.68,REF9275CO,,5.0,1,3,2026-01-04
USR000213,Lipika Singh,lipika_singh30@wipro.com,1844989266,2022-12-04,MUM,Android,Credit Card,259.96,REF4530QN,,4.92,1,8,2026-01-07
USR000214,Zaitra Ravi,zaitra.ravi@outlook.com,9082723184,2024-08-04,KOL,iOS,UPI,133.39,REF5918QY,,4.6,1,6,2025-02-22
USR000215,Victor Sachdeva,victor_sachdeva68@infosys.com,7392603029,2025-07-15,MUM,Android,Cash,170.01,REF3222XM,USR000084,4.45,1,10,2025-10-23
USR000216,Daksh Ganesan,dakshganesan1999@gmail.com,9904137977,2023-03-15,LKO,Android,Debit Card,44.35,REF9228CK,,5.0,1,5,2025-10-07
USR000217,Yasti Lalla,yasti.lalla74@gmail.com,9136621038,2022-10-04,MUM,Android,Debit Card,22.15,REF2369JY,USR000096,4.36,1,3,2023-07-20
USR000218,Balvan Wali,balvan_wali@yahoo.com,9806865086,2024-01-06,BLR,Android,Wallet,111.09,REF8629GL,USR000048,3.8,1,6,2024-11-23
USR000219,Pavani Desai,pavani.desai@yahoo.com,4986430098,2026-05-28,JAI,iOS,Wallet,44.78,REF3765LZ,,4.86,1,7,2026-06-23
USR000220,Nilima Pathak,nilimapathak1983@gmail.com,4486959463,2022-07-17,HYD,iOS,Credit Card,262.46,REF1806PN,,3.93,1,2,2025-09-17
USR000221,Zehaan Mohanty,zehaan.mohanty39@outlook.com,3721386589,2024-01-18,PUNE,Android,Wallet,263.73,REF6887LX,,3.62,0,8,2025-03-28
USR000222,Urishilla Saran,urishillasaran2002@wipro.com,5190669849,2025-07-31,MUM,iOS,UPI,70.37,REF0260ZF,,3.9,1,10,2025-11-29
USR000223,Robert Bandi,robertbandi1990@outlook.com,5302146566,2024-06-15,BLR,Android,Credit Card,75.97,REF0277AM,,4.0,1,11,2026-01-19
USR000224,Gautam Mane,gautammane@yahoo.com,9376904268,2022-07-02,JAI,Android,Credit Card,263.51,REF9380VT,,4.26,1,2,2024-10-21
USR000225,Yochana Kurian,yochana.kurian@rediffmail.com,7357790714,2022-10-22,HYD,iOS,Wallet,64.34,REF1818SV,USR000162,5.0,1,8,2024-04-24
USR000226,Ira Varty,ira.varty1994@wipro.com,1651827553,2022-07-24,PUNE,iOS,Wallet,10.52,REF1633ZU,,5.0,1,8,2022-07-29
USR000227,Wahab Khurana,wahab_khurana1997@gmail.com,3952111790,2025-10-08,MUM,iOS,Credit Card,27.02,REF9423FV,,4.53,1,12,2026-01-24
USR000228,Anvi Swaminathan,anvi.swaminathan@rediffmail.com,3920867808,2023-09-21,PUNE,Android,UPI,419.99,REF8075NU,USR000201,4.2,0,6,2026-04-19
USR000229,Diya Anand,diya.anand2001@gmail.com,1559428434,2024-11-11,BLR,iOS,Credit Card,41.4,REF5627HS,,4.6,0,6,2025-08-18
USR000230,Shivansh Saini,shivansh.saini@tcs.com,7292931438,2024-07-05,CHN,Android,Wallet,99.64,REF7955LF,,3.98,0,12,2026-06-25
USR000231,Urvashi Andra,urvashi.andra1982@gmail.com,8857448906,2021-01-20,DEL,iOS,UPI,15.81,REF6632ZV,,4.75,1,6,2023-06-03
USR000232,Shivani Natt,shivani.natt@infosys.com,8450615939,2023-01-23,CHN,Android,Wallet,95.56,REF1203QE,,4.64,1,14,2023-10-22
USR000233,Sanya Brar,sanya.brar@infosys.com,2256996112,2023-06-21,PUNE,Android,Credit Card,41.3,REF9824WU,,4.48,1,6,2025-12-13
USR000234,Megha Madan,meghamadan1989@gmail.com,7622023413,2022-12-21,KOL,iOS,Credit Card,183.72,REF5355PS,USR000166,4.5,1,8,2023-06-11
USR000235,Atharv Ranganathan,atharv.ranganathan31@gmail.com,2164334722,2024-09-10,CHN,Android,Cash,172.56,REF2611EE,,4.06,1,6,2025-03-22
USR000236,Vamakshi Sibal,vamakshi.sibal50@hotmail.com,8299796884,2024-07-30,LKO,Android,Cash,216.53,REF8200QW,,3.73,1,12,2024-08-11
USR000237,Darika Pau,darika.pau51@wipro.com,0082547807,2021-12-20,AMD,Android,UPI,405.63,REF5783ZF,,4.79,1,7,2022-01-17
USR000238,Abhimanyu Prakash,abhimanyu_prakash@gmail.com,6326634163,2025-04-21,KOL,iOS,Wallet,27.36,REF7406ZS,USR000138,4.7,1,14,2026-01-21
USR000239,Nitara Guha,nitara_guha1994@infosys.com,1797497350,2023-03-12,LKO,Android,Debit Card,85.29,REF8944PV,,4.57,0,13,2024-07-12
USR000240,Amruta Dass,amrutadass2005@outlook.com,2073564757,2024-09-26,BLR,Android,UPI,29.98,REF2080LG,,4.12,1,10,2024-10-07
USR000241,Ekbal Singhal,ekbalsinghal@icloud.com,0136730371,2021-09-17,CHN,Android,UPI,89.74,REF0512DR,,3.87,1,9,2024-02-13
USR000242,Nathan Basak,nathanbasak@hdfcbank.com,3503136502,2023-01-08,DEL,iOS,Cash,140.67,REF8376RT,USR000041,3.98,1,8,2024-06-13
USR000243,Brijesh Soman,brijesh.soman2005@hdfcbank.com,2719500528,2021-04-01,DEL,Android,UPI,421.99,REF4916YP,,3.97,1,9,2023-05-25
USR000244,Reva Hans,reva_hans1996@gmail.com,4077848739,2022-04-05,PUNE,Android,Wallet,56.51,REF1273UJ,,3.82,1,6,2024-01-20
USR000245,Naveen Biswas,naveen.biswas@hotmail.com,8570862095,2025-07-06,JAI,Android,Wallet,248.02,REF2855UD,USR000120,4.82,1,6,2025-11-27
USR000246,Ranveer Viswanathan,ranveerviswanathan@gmail.com,,2024-02-29,CHN,Android,Wallet,155.91,REF9351QI,,4.33,1,4,2025-07-18
USR000247,Ekanta Choudhry,,2203173109,2023-04-20,DEL,Android,Cash,391.6,REF7829SU,,4.97,1,6,2023-05-09
USR000248,Chandran Peri,chandran.peri@gmail.com,3717058650,2025-10-05,CHN,Android,Credit Card,47.75,REF6789SL,,3.84,1,11,2026-02-03
USR000249,Faras Kalita,faraskalita1982@infosys.com,6338392886,2026-01-12,JAI,iOS,Debit Card,137.91,REF9480UE,,4.17,1,8,2026-02-02
USR000250,Hemang Ganesan,hemang_ganesan@gmail.com,5289755855,2024-09-18,BLR,Android,Debit Card,62.5,REF1957SQ,USR000081,4.23,1,5,2025-10-25
USR000251,Keya Kumar,keya_kumar99@outlook.com,0049082404,2021-10-06,LKO,Android,Credit Card,407.95,REF6659PK,USR000116,4.99,1,6,2024-05-17
USR000252,Yasti Dubey,yasti.dubey@gmail.com,2245933441,2025-10-12,MUM,Android,Credit Card,67.66,REF3350XS,,3.95,1,6,2026-03-16
USR000253,Vasudha Ghose,vasudha_ghose1997@tcs.com,4096105566,2026-06-07,PUNE,iOS,Cash,191.89,REF9693UE,USR000077,4.54,1,9,2026-06-23
USR000254,Chatura Mody,chatura_mody2000@gmail.com,2583206799,2023-08-05,MUM,Android,UPI,22.98,REF1390OX,USR000213,4.44,1,11,2024-11-02
USR000255,Manbir Deo,manbir_deo16@gmail.com,0864168622,2022-06-15,MUM,Android,UPI,84.25,REF8136SY,USR000166,4.73,1,3,2024-12-09
USR000256,Yatin Kibe,yatin.kibe36@gmail.com,9116655355,2024-03-21,KOL,iOS,Wallet,233.17,REF7837ZP,USR000175,4.29,1,6,2025-05-31
USR000257,Madhav Sastry,madhav_sastry@wipro.com,2110392405,2024-06-22,LKO,Android,Debit Card,197.6,REF9042WN,,3.78,1,8,2026-01-06
USR000258,Siddharth Jani,siddharth_jani73@rediffmail.com,2069804204,2023-12-13,HYD,Android,Wallet,273.66,REF1477BV,,4.07,1,10,2024-12-14
USR000259,Ekalinga Rama,ekalinga_rama1991@yahoo.com,4636815798,2021-02-23,PUNE,Android,UPI,34.68,REF3940DP,,4.31,1,10,2025-07-06
USR000260,Balveer Kota,balveer.kota74@hotmail.com,2055543840,2021-07-25,HYD,Android,Debit Card,145.25,REF1238DJ,,5.0,1,2,2025-12-31
USR000261,Harita Ramaswamy,,9363926495,2025-09-28,BLR,Android,Credit Card,106.36,REF4608RO,,4.51,1,5,2026-03-30
USR000262,Lakshit More,lakshit.more@infosys.com,2518812520,2026-04-25,LKO,Android,Cash,35.66,REF7823PI,,4.02,1,12,2026-06-27
USR000263,Max Guha,max.guha@gmail.com,9949993933,2023-12-15,AMD,Android,Debit Card,53.64,REF5664CV,,4.34,1,5,2024-07-08
USR000264,Kashvi Gour,kashvi_gour76@outlook.com,2330604633,2026-02-22,BLR,Android,Cash,120.15,REF0517IG,,4.39,1,4,2026-03-12
USR000265,Tanvi Koshy,tanvikoshy1987@infosys.com,6569998808,2026-06-22,BLR,iOS,Wallet,471.75,REF3127NF,,4.78,1,7,2026-06-27
USR000266,Balveer Ram,balveerram1985@hotmail.com,6447264908,2023-02-14,CHN,iOS,Credit Card,281.66,REF1770PH,USR000001,3.99,1,8,2026-05-02
USR000267,Pranit Deshmukh,pranit_deshmukh1985@gmail.com,0279371452,2026-06-05,LKO,Android,Cash,241.56,REF2771UG,USR000255,3.18,1,7,2026-06-14
USR000268,Leena Vaidya,leenavaidya1@icloud.com,0259222206,2024-10-04,PUNE,iOS,UPI,50.12,REF1117OX,USR000128,3.96,1,7,2024-12-12
USR000269,Karan Jain,karan_jain2000@yahoo.com,7778097339,2026-06-08,BLR,iOS,Wallet,212.58,REF4474OL,,3.73,1,4,2026-06-30
USR000270,Yash Mall,yash_mall@tcs.com,0502099451,2021-05-31,DEL,iOS,UPI,186.36,REF7767FM,,5.0,0,10,2021-12-31
USR000271,Peter Shah,petershah22@gmail.com,5561681472,2026-06-27,MUM,iOS,Cash,154.77,REF0162KR,,4.46,1,9,2026-07-12
USR000272,Shaurya Bhardwaj,shaurya.bhardwaj13@infosys.com,7946954899,2022-11-10,HYD,Android,Wallet,69.36,REF1458AH,,3.96,1,9,2025-11-20
USR000273,Waida Gole,waida_gole@yahoo.com,1071396605,2023-10-03,BLR,Android,Debit Card,49.37,REF5299FH,USR000045,4.75,1,7,2024-07-30
USR000274,Aachal Bir,aachal_bir2000@rediffmail.com,5015569902,2022-08-21,MUM,iOS,UPI,272.92,REF5830OM,,4.57,1,6,2024-11-12
USR000275,Laban Subramaniam,laban_subramaniam@hdfcbank.com,7608495880,2025-12-19,KOL,iOS,Credit Card,101.84,REF3557EZ,,4.55,1,11,2026-02-24
USR000276,Azaan Nori,azaannori1995@yahoo.com,9629145046,2021-06-25,PUNE,iOS,Cash,227.76,REF3955EJ,USR000032,4.61,1,5,2026-03-12
USR000277,Chasmum Gill,chasmumgill19@gmail.com,1780782357,2021-06-11,KOL,Android,Cash,302.26,REF1735CT,,4.0,1,5,2024-05-04
USR000278,Samesh Bansal,sameshbansal19@hotmail.com,0409157018,2021-12-09,HYD,Android,Credit Card,177.41,REF8452XG,USR000041,4.85,1,15,2025-10-08
USR000279,Sai Hans,sai_hans2005@infosys.com,7142241098,2026-02-16,MUM,Android,Wallet,285.42,REF4094ON,,4.57,1,8,2026-07-07
USR000280,Anika Dhaliwal,anika_dhaliwal69@outlook.com,1495870207,2025-05-20,KOL,Android,Wallet,284.47,REF8138WJ,USR000052,4.84,1,9,2025-07-13
USR000281,Praneel Sehgal,praneel_sehgal5@hdfcbank.com,8179217174,2023-09-22,LKO,iOS,UPI,366.87,REF0160FB,USR000207,4.73,1,11,2024-07-12
USR000282,Januja Ramanathan,janujaramanathan@gmail.com,7017157724,2025-03-08,AMD,iOS,Debit Card,66.12,REF7733JN,USR000156,4.23,1,11,2025-08-14
USR000283,Hredhaan Nanda,hredhaan.nanda53@tcs.com,6963938276,2025-03-04,AMD,iOS,Debit Card,161.23,REF5992GG,,4.71,1,9,2026-01-07
USR000284,Hema Keer,hemakeer@yahoo.com,1997581724,2025-08-09,DEL,Android,UPI,75.68,REF1539BY,,4.21,1,5,2026-04-25
USR000285,Falak Talwar,falak_talwar1992@gmail.com,9022784699,2022-02-16,DEL,Android,UPI,127.06,REF6191RM,,4.54,1,6,2024-02-24
USR000286,Radhika Padmanabhan,radhika.padmanabhan2003@gmail.com,8624058008,2022-05-11,PUNE,iOS,Cash,91.56,REF7335TK,,4.39,1,6,2025-01-06
USR000287,Eesha Raja,eesharaja1988@rediffmail.com,3272386562,2023-03-03,DEL,Android,Cash,201.72,REF5140PB,,3.41,1,7,2024-05-14
USR000288,Maanas Sur,maanas_sur2002@outlook.com,6796927868,2025-11-06,DEL,iOS,Credit Card,18.01,REF4220EP,,4.1,1,10,2025-11-10
USR000289,Wishi Khalsa,wishi.khalsa1996@hotmail.com,5009751971,2023-02-11,PUNE,iOS,Debit Card,44.61,REF7653LB,USR000155,4.05,1,10,2026-01-12
USR000290,Yatan Sodhi,yatansodhi42@wipro.com,9058077879,2024-05-01,LKO,iOS,Debit Card,162.26,REF2847HF,,3.67,0,8,2025-09-06
USR000291,Daksha Lad,dakshalad52@wipro.com,9049047128,2026-01-02,CHN,Android,Credit Card,59.78,REF5654SK,,3.94,1,9,2026-03-04
USR000292,Aarini Atwal,aariniatwal74@hdfcbank.com,2752437280,2021-02-22,AMD,iOS,Debit Card,296.06,REF1442NR,,4.4,1,6,2023-05-31
USR000293,Leela Khanna,leela.khanna38@gmail.com,5041027674,2024-11-06,JAI,iOS,Debit Card,196.55,REF5129JF,,4.91,1,6,2025-04-29
USR000294,Urvi Lala,urvi_lala54@hotmail.com,4765801856,2025-01-25,JAI,Android,Debit Card,58.11,REF7836RT,,3.97,1,12,2025-09-09
USR000295,Aadhya Raman,aadhyaraman49@rediffmail.com,8525800106,2022-08-26,AMD,Android,Wallet,148.46,REF9454RZ,USR000037,3.23,1,5,2025-04-19
USR000296,Zayan Hans,zayan.hans11@wipro.com,0939111926,2025-10-16,BLR,Android,Credit Card,299.57,REF1817WO,,4.19,1,3,2026-06-07
USR000297,Faqid Setty,faqid.setty17@wipro.com,2140665044,2022-10-04,DEL,Android,Wallet,82.72,REF9212QS,USR000087,4.46,1,8,2025-12-27
USR000298,Pranav Swamy,pranavswamy1980@gmail.com,3917410119,2023-05-29,AMD,iOS,UPI,217.4,REF2717MN,USR000103,5.0,1,4,2025-07-01
USR000299,Baljiwan Ramakrishnan,baljiwan.ramakrishnan39@hdfcbank.com,9087766183,2022-05-25,HYD,iOS,Debit Card,72.02,REF4707JP,USR000197,4.67,1,11,2025-03-20
USR000300,Gauri Mitter,gauri.mitter@yahoo.com,8517432806,2023-12-10,PUNE,iOS,Credit Card,56.57,REF0671KI,,3.81,1,7,2026-06-20
USR000301,Vidhi Chad,vidhi.chad49@tcs.com,3093761847,2021-09-26,HYD,Android,Cash,25.57,REF3461OS,,4.1,1,6,2022-06-05
USR000302,Brijesh Ravi,brijesh_ravi@yahoo.com,8293102707,2024-05-01,DEL,Android,UPI,169.68,REF8700VD,USR000060,3.73,1,12,2025-07-01
USR000303,Damyanti Chatterjee,damyantichatterjee@tcs.com,1117993136,2024-07-14,DEL,iOS,Wallet,57.38,REF9032AL,,5.0,1,9,2026-05-23
USR000304,Ekanta Kala,ekantakala1991@rediffmail.com,1142625827,2021-08-30,CHN,Android,UPI,158.45,REF5651RK,,5.0,1,8,2025-01-28
USR000305,Nakul Babu,,2194672324,2021-03-22,JAI,iOS,Credit Card,242.13,REF3902GY,,4.93,1,7,2023-12-01
USR000306,Pranit Tata,pranit_tata83@outlook.com,0833181958,2026-02-01,MUM,iOS,Credit Card,121.06,REF8763LN,,4.35,0,7,2026-06-11
USR000307,Isaiah Dixit,isaiahdixit@gmail.com,0054364597,2021-04-13,MUM,Android,UPI,182.01,REF8373RD,,5.0,1,10,2023-04-20
USR000308,Vedhika Varma,vedhika_varma@rediffmail.com,9956353153,2024-09-20,BLR,iOS,Debit Card,147.16,REF0108LK,,4.15,1,9,2026-06-18
USR000309,Urishilla Sundaram,urishilla.sundaram21@infosys.com,9726527354,2023-07-24,CHN,iOS,Wallet,81.69,REF1363YO,,4.82,0,9,2024-06-29
USR000310,Avni Deshpande,avnideshpande17@gmail.com,2534929298,2024-03-11,AMD,Android,Cash,180.42,REF3520SK,,4.21,1,7,2025-03-13
USR000311,Turvi Mallick,turvimallick2003@yahoo.com,5693929060,2023-06-22,DEL,Android,Debit Card,139.52,REF3168FN,,4.52,1,6,2023-07-17
USR000312,Varenya Chaudhari,varenyachaudhari1984@infosys.com,8063254310,2024-10-03,PUNE,Android,Wallet,221.59,REF0780BH,,3.28,1,9,2025-06-14
USR000313,Suhani Sheth,suhani_sheth1981@yahoo.com,7016580464,2024-08-10,BLR,iOS,Wallet,116.96,REF7427KV,,3.96,1,6,2024-10-25
USR000314,Gautami Bhakta,gautami_bhakta41@hdfcbank.com,5790552818,2023-02-15,KOL,Android,UPI,134.81,REF9893YR,,3.51,1,14,2026-05-03
USR000315,Shaurya Kar,shauryakar1989@tcs.com,6401557788,2021-07-30,KOL,iOS,UPI,149.64,REF3253IH,,4.93,1,10,2021-07-30
USR000316,Dominic Guha,dominicguha1995@wipro.com,2411241272,2024-10-07,AMD,iOS,Debit Card,357.52,REF1788SC,,3.95,1,10,2025-05-23
USR000317,Urvi Palan,urvi.palan6@gmail.com,3103856955,2023-07-16,MUM,Android,Credit Card,184.58,REF3804AR,USR000182,3.72,1,8,2025-03-04
USR000318,Kevin Mohan,kevin.mohan@hdfcbank.com,5402547292,2025-03-01,KOL,Android,Debit Card,64.0,REF7988CD,,4.19,1,5,2025-06-05
USR000319,Neel Khanna,neel.khanna1980@hdfcbank.com,2745238055,2025-03-31,KOL,Android,Cash,190.77,REF8422TS,USR000231,4.12,1,4,2025-11-20
USR000320,Jairaj Bakshi,jairaj.bakshi1992@infosys.com,5208854749,2026-03-31,KOL,iOS,Cash,140.98,REF2578KI,,4.09,1,7,2026-04-22
USR000321,Banjeet Dewan,banjeet_dewan@gmail.com,9375150939,2022-10-22,JAI,iOS,Wallet,53.32,REF2975SH,,4.77,1,7,2024-03-13
USR000322,Gagan Vala,gaganvala1989@hotmail.com,9980562656,2024-12-04,JAI,iOS,Cash,122.23,REF8343BF,,3.85,1,5,2026-06-23
USR000323,Gagan Kale,gagankale1993@hdfcbank.com,2662991234,2021-09-29,BLR,iOS,UPI,16.78,REF5045WT,,3.96,1,7,2024-11-23
USR000324,Gaurang Ahuja,gaurang.ahuja@outlook.com,8792326487,2023-12-30,CHN,iOS,UPI,46.12,REF7851LW,,3.42,1,4,2024-01-24
USR000325,Udarsh Bala,udarshbala2003@yahoo.com,7146273014,2021-10-27,DEL,iOS,Credit Card,38.32,REF0494FJ,,4.69,1,10,2022-01-01
USR000326,Aarna Soni,aarna.soni49@wipro.com,0429025725,2024-02-24,KOL,Android,Cash,67.9,REF7195LE,,4.97,1,10,2026-05-21
USR000327,Chanakya Mann,chanakyamann1991@tcs.com,3219285544,2024-02-05,DEL,Android,Debit Card,535.07,REF2045AO,USR000227,3.99,1,10,2026-06-03
USR000328,Laksh Vasa,laksh.vasa49@outlook.com,5213283389,2022-02-07,HYD,iOS,Wallet,57.18,REF5189WJ,USR000039,3.96,1,9,2023-02-24
USR000329,Jackson Deep,jackson_deep1981@infosys.com,5279852401,2021-09-24,BLR,iOS,UPI,381.07,REF8881AD,,4.76,1,9,2025-09-16
USR000330,Kalpit Brar,kalpitbrar2005@gmail.com,7603108907,2022-09-09,AMD,iOS,UPI,164.84,REF3223TI,,3.81,1,7,2024-06-20
USR000331,Gopal Dasgupta,gopal.dasgupta1999@icloud.com,5012495528,2024-01-05,KOL,Android,Debit Card,115.07,REF1401TQ,USR000110,4.14,1,7,2025-11-14
USR000332,Teerth Handa,teerth.handa88@gmail.com,1387592712,2025-08-14,DEL,Android,Debit Card,153.33,REF9389EG,,4.77,1,6,2026-07-08
USR000333,Isaiah Murthy,isaiah_murthy1989@yahoo.com,2754801571,2024-01-12,CHN,Android,Cash,184.3,REF5663GO,,3.93,1,8,2025-01-29
USR000334,Upkaar Reddy,upkaar.reddy@yahoo.com,7520716781,2021-06-18,MUM,Android,Cash,61.47,REF6479VT,,3.94,0,7,2024-12-22
USR000335,Om Bhattacharyya,om_bhattacharyya1982@yahoo.com,9613674994,2024-12-10,KOL,Android,Credit Card,69.22,REF1266SL,USR000170,4.44,0,3,2025-01-17
USR000336,Manan Sha,manan.sha2003@gmail.com,7320101702,2023-04-15,KOL,iOS,Wallet,59.32,REF6579ZF,,4.98,1,6,2023-05-19
USR000337,Faraj Venkatesh,farajvenkatesh12@rediffmail.com,7784858800,2024-04-14,DEL,Android,Debit Card,11.69,REF6952TN,,4.74,1,4,2024-07-31
USR000338,Tripti Banik,triptibanik@outlook.com,2762467197,2024-09-15,DEL,iOS,Credit Card,340.05,REF6167UY,,3.06,1,10,2025-02-01
USR000339,Yashawini Bhalla,,6954500902,2026-02-16,PUNE,Android,Cash,156.98,REF8897EJ,,3.79,1,8,2026-03-24
